Order ID,Date,Fulfilment,Sales Channel ,Item,Amount,ship-state
408-2548158-8811519,04-30-22,Merchant,Amazon.in,Set,0,KARNATAKA
402-4612397-6796307,04-30-22,Amazon,Amazon.in,Set,1112,HARYANA
402-2375582-5673132,04-30-22,Merchant,Amazon.in,Set,1186,HARYANA
402-7355260-1275513,04-30-22,Merchant,Amazon.in,kurta,362,TELANGANA
171-6613108-2363511,04-30-22,Amazon,Amazon.in,kurta,432,TAMIL NADU
406-5961574-4441901,04-30-22,Amazon,Amazon.in,Set,597,TELANGANA
404-9326488-7546742,04-30-22,Amazon,Amazon.in,Set,654,BIHAR
403-1691463-7067522,04-30-22,Amazon,Amazon.in,Top,518,MAHARASHTRA
171-1293566-4097166,04-30-22,Amazon,Amazon.in,Set,626,TAMIL NADU
404-6513417-3841113,04-30-22,Amazon,Amazon.in,Set,761,TELANGANA
408-7484954-7860326,04-30-22,Amazon,Amazon.in,Set,1186,TELANGANA
408-0027611-3047556,04-30-22,Merchant,Amazon.in,Set,1186,TELANGANA
408-0027611-3047556,04-30-22,Merchant,Amazon.in,Set,1213,TELANGANA
408-0027611-3047556,04-30-22,Merchant,Amazon.in,Set,922,TELANGANA
171-6240280-6484349,04-30-22,Amazon,Amazon.in,kurta,399,MAHARASHTRA
408-8511386-1974718,04-30-22,Amazon,Amazon.in,Top,493,UTTAR PRADESH
407-6157661-5199512,04-30-22,Merchant,Amazon.in,Set,951.43,WEST BENGAL
403-0017800-9042751,04-30-22,Amazon,Amazon.in,Set,653,WEST BENGAL
403-0085734-1665956,04-30-22,Amazon,Amazon.in,Set,820,DELHI
171-7399869-6383547,04-30-22,Amazon,Amazon.in,kurta,329,TELANGANA
402-9657774-4318743,04-30-22,Merchant,Amazon.in,kurta,685,CHHATTISGARH
406-4946851-5210766,04-30-22,Amazon,Amazon.in,kurta,499,MAHARASHTRA
406-3669070-7817938,04-30-22,Merchant,Amazon.in,Set,788,PUDUCHERRY
408-8026223-3504338,04-30-22,Amazon,Amazon.in,Set,,ODISHA
405-7258660-0843511,04-30-22,Amazon,Amazon.in,Western Dress,,UTTARAKHAND
402-4205432-7587534,04-30-22,Amazon,Amazon.in,Blouse,460,TELANGANA
406-8172747-6386706,04-30-22,Amazon,Amazon.in,kurta,,MAHARASHTRA
408-3583941-7990727,04-30-22,Amazon,Amazon.in,Set,1388,ODISHA
406-3330230-6797916,04-30-22,Merchant,Amazon.in,Western Dress,791,UTTAR PRADESH
403-9175128-5028341,04-30-22,Amazon,Amazon.in,Set,,ANDHRA PRADESH
403-7622558-2750701,04-30-22,Amazon,Amazon.in,kurta,459,KARNATAKA
171-4759774-9917114,04-30-22,Amazon,Amazon.in,Set,852,MAHARASHTRA
171-2730956-8469920,04-30-22,Amazon,Amazon.in,Set,1518,MAHARASHTRA
405-7330238-7284346,04-30-22,Amazon,Amazon.in,Set,599,DELHI
171-6337844-1873114,04-30-22,Amazon,Amazon.in,Set,597,UTTAR PRADESH
407-4387699-2165163,04-30-22,Amazon,Amazon.in,Top,599,MAHARASHTRA
407-8428976-5530717,04-30-22,Amazon,Amazon.in,Set,820,MAHARASHTRA
404-9035115-5697167,04-30-22,Merchant,Amazon.in,Set,696,ASSAM
406-6302630-1482741,04-30-22,Amazon,Amazon.in,Ethnic Dress,845,MAHARASHTRA
408-5107980-7490767,04-30-22,Amazon,Amazon.in,kurta,,TAMIL NADU
408-5107980-7490767,04-30-22,Amazon,Amazon.in,kurta,,TAMIL NADU
408-2191353-0621121,04-30-22,Amazon,Amazon.in,Set,597,TAMIL NADU
404-6334918-0634714,04-30-22,Amazon,Amazon.in,Set,684,ASSAM
403-1239945-5591548,04-30-22,Merchant,Amazon.in,kurta,685,WEST BENGAL
404-7406168-9217147,04-30-22,Amazon,Amazon.in,Set,1115,TELANGANA
408-1013219-3362738,04-30-22,Amazon,Amazon.in,Set,1146,HARYANA
403-0802182-1109101,04-30-22,Amazon,Amazon.in,kurta,487,MAHARASHTRA
403-0309122-5817917,04-30-22,Amazon,Amazon.in,kurta,329,MAHARASHTRA
407-6980443-5231567,04-30-22,Merchant,Amazon.in,Western Dress,,TAMIL NADU
406-0859473-5957957,04-30-22,Amazon,Amazon.in,kurta,329,ANDHRA PRADESH
408-6539097-5347560,04-30-22,Amazon,Amazon.in,Set,759,DELHI
403-7868813-3526702,04-30-22,Amazon,Amazon.in,Western Dress,744,JHARKHAND
405-6224180-2791517,04-30-22,Amazon,Amazon.in,kurta,329,UTTAR PRADESH
408-8411055-6172361,04-30-22,Amazon,Amazon.in,Western Dress,744,TAMIL NADU
171-2558577-3963545,04-30-22,Merchant,Amazon.in,kurta,517,UTTAR PRADESH
403-2828148-2903504,04-30-22,Merchant,Amazon.in,Set,1092,UTTAR PRADESH
171-0790810-5096364,04-30-22,Amazon,Amazon.in,Set,549,MAHARASHTRA
403-7692763-8092362,04-30-22,Amazon,Amazon.in,Top,625,MAHARASHTRA
403-7692763-8092362,04-30-22,Amazon,Amazon.in,Top,512,MAHARASHTRA
407-8093398-2897154,04-30-22,Amazon,Amazon.in,kurta,329,KARNATAKA
403-5843515-0197907,04-30-22,Merchant,Amazon.in,kurta,329,MAHARASHTRA
403-3917761-8428347,04-30-22,Amazon,Amazon.in,kurta,399,MAHARASHTRA
404-8373900-3799552,04-30-22,Amazon,Amazon.in,kurta,376,TELANGANA
406-7566655-2824321,04-30-22,Amazon,Amazon.in,kurta,399,UTTAR PRADESH
407-6378370-0617931,04-30-22,Amazon,Amazon.in,Set,,MAHARASHTRA
407-3146769-0090716,04-30-22,Merchant,Amazon.in,Set,722.86,CHHATTISGARH
407-1409766-1003533,04-30-22,Amazon,Amazon.in,Set,654,HARYANA
408-8792901-2145126,04-30-22,Amazon,Amazon.in,kurta,329,TELANGANA
402-6724550-6978711,04-30-22,Amazon,Amazon.in,kurta,471,TAMIL NADU
406-6822577-5633910,04-30-22,Amazon,Amazon.in,Set,1126,MAHARASHTRA
405-1930468-0215514,04-30-22,Amazon,Amazon.in,Set,824,TAMIL NADU
S02-9107114-0460608,04-30-22,Amazon,Non-Amazon,Set,,Gujarat
408-1125697-9869900,04-30-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
408-9453216-9501922,04-30-22,Amazon,Amazon.in,kurta,568,KARNATAKA
408-9453216-9501922,04-30-22,Amazon,Amazon.in,kurta,376,KARNATAKA
402-3700824-1893101,04-30-22,Amazon,Amazon.in,Set,696,Gujarat
406-5601546-3935561,04-30-22,Merchant,Amazon.in,Western Dress,699,TELANGANA
404-5899052-5877155,04-30-22,Amazon,Amazon.in,kurta,534,TELANGANA
407-3704301-2298756,04-30-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
408-9593414-3493949,04-30-22,Amazon,Amazon.in,Top,599,Gujarat
408-3784452-5056335,04-30-22,Amazon,Amazon.in,Western Dress,807,Gujarat
403-2094006-3473949,04-30-22,Amazon,Amazon.in,kurta,406,KARNATAKA
405-2038061-9168365,04-30-22,Amazon,Amazon.in,Western Dress,744,MADHYA PRADESH
407-6225862-7010732,04-30-22,Merchant,Amazon.in,kurta,437.14,KARNATAKA
406-9894846-2977124,04-30-22,Amazon,Amazon.in,Western Dress,665,Gujarat
408-0466342-6160313,04-30-22,Amazon,Amazon.in,Western Dress,0,Gujarat
171-1411931-8695529,04-30-22,Amazon,Amazon.in,Set,824,MAHARASHTRA
405-4665747-1707505,04-30-22,Amazon,Amazon.in,kurta,424,DELHI
405-2598876-9829123,04-30-22,Amazon,Amazon.in,kurta,505,TAMIL NADU
404-4145876-7343530,04-30-22,Amazon,Amazon.in,Set,586,MAHARASHTRA
171-4531834-4554765,04-30-22,Merchant,Amazon.in,kurta,635,Gujarat
171-4076404-9258764,04-30-22,Amazon,Amazon.in,Set,1186,BIHAR
406-5539492-5425929,04-30-22,Amazon,Amazon.in,kurta,318,UTTAR PRADESH
405-0735157-8832353,04-30-22,Amazon,Amazon.in,Set,696,UTTAR PRADESH
403-0004439-8848355,04-30-22,Amazon,Amazon.in,Set,1199,KARNATAKA
405-2465068-7043535,04-30-22,Amazon,Amazon.in,kurta,459,TELANGANA
402-7869356-9551565,04-30-22,Merchant,Amazon.in,kurta,487,MAHARASHTRA
404-0616942-0533962,04-30-22,Amazon,Amazon.in,Set,1112,UTTAR PRADESH
402-9103592-1399503,04-30-22,Amazon,Amazon.in,kurta,353,KERALA
403-1066225-1659554,04-30-22,Amazon,Amazon.in,kurta,399,Gujarat
402-4405416-1949113,04-30-22,Amazon,Amazon.in,kurta,517,MAHARASHTRA
402-4405416-1949113,04-30-22,Amazon,Amazon.in,kurta,406,MAHARASHTRA
402-4405416-1949113,04-30-22,Amazon,Amazon.in,kurta,568,MAHARASHTRA
402-5426483-2097950,04-30-22,Amazon,Amazon.in,Set,1099,KARNATAKA
405-0519372-7148367,04-30-22,Amazon,Amazon.in,Set,820,WEST BENGAL
405-2482384-0445932,04-30-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
407-7345653-0308320,04-30-22,Amazon,Amazon.in,Western Dress,744,UTTAR PRADESH
407-7918584-3321167,04-30-22,Merchant,Amazon.in,Set,582,TAMIL NADU
404-9833102-2103502,04-30-22,Amazon,Amazon.in,kurta,368,Gujarat
402-3639038-3679551,04-30-22,Amazon,Amazon.in,Set,597,HARYANA
402-6585827-1554713,04-30-22,Amazon,Amazon.in,Top,329,TAMIL NADU
404-4853871-5371532,04-30-22,Amazon,Amazon.in,Set,888,JHARKHAND
406-0956140-0012349,04-30-22,Merchant,Amazon.in,kurta,517,MAHARASHTRA
402-8104859-6526742,04-30-22,Amazon,Amazon.in,Top,574,UTTAR PRADESH
171-1492122-0351528,04-30-22,Amazon,Amazon.in,Top,399,RAJASTHAN
404-4220653-2914737,04-30-22,Amazon,Amazon.in,kurta,635,ANDHRA PRADESH
406-5417811-8741110,04-30-22,Amazon,Amazon.in,Set,653,MAHARASHTRA
406-8324856-3472311,04-30-22,Amazon,Amazon.in,Set,597,KARNATAKA
408-3011835-7100318,04-30-22,Merchant,Amazon.in,kurta,0,BIHAR
405-7844536-8046762,04-30-22,Merchant,Amazon.in,Top,493,WEST BENGAL
171-2411011-0125905,04-30-22,Merchant,Amazon.in,Top,,MAHARASHTRA
403-1687892-8212308,04-30-22,Amazon,Amazon.in,kurta,568,MAHARASHTRA
406-0691895-0471503,04-30-22,Merchant,Amazon.in,kurta,399,UTTAR PRADESH
405-7666513-9844302,04-30-22,Amazon,Amazon.in,kurta,544,TAMIL NADU
405-1355264-6557110,04-30-22,Merchant,Amazon.in,Set,1221,MAHARASHTRA
403-5297256-4435541,04-30-22,Amazon,Amazon.in,kurta,368,KERALA
407-9665025-0698751,04-30-22,Amazon,Amazon.in,Western Dress,,RAJASTHAN
403-4570436-2713939,04-30-22,Amazon,Amazon.in,Top,540,MAHARASHTRA
405-9841349-5869939,04-30-22,Amazon,Amazon.in,Set,759,ANDHRA PRADESH
408-7721306-8516366,04-30-22,Amazon,Amazon.in,kurta,0,HARYANA
405-2646018-2081155,04-30-22,Amazon,Amazon.in,Set,1115,DELHI
405-2936022-2354729,04-30-22,Amazon,Amazon.in,Set,,MAHARASHTRA
171-1718013-5317150,04-30-22,Amazon,Amazon.in,kurta,429,MAHARASHTRA
408-9045350-1482703,04-30-22,Amazon,Amazon.in,Set,1186,HIMACHAL PRADESH
408-9204821-0825919,04-30-22,Amazon,Amazon.in,kurta,,Gujarat
408-3998053-4361911,04-30-22,Amazon,Amazon.in,Set,1221,RAJASTHAN
408-0034595-6967577,04-30-22,Amazon,Amazon.in,Set,967,TAMIL NADU
402-0365208-0109142,04-30-22,Amazon,Amazon.in,Set,1112,KARNATAKA
405-0228947-1652364,04-30-22,Amazon,Amazon.in,kurta,375,UTTAR PRADESH
402-4323266-5031518,04-30-22,Amazon,Amazon.in,Set,597,MAHARASHTRA
402-1358132-6281146,04-30-22,Amazon,Amazon.in,Set,597,MAHARASHTRA
408-1003182-7897956,04-30-22,Amazon,Amazon.in,kurta,435,TELANGANA
171-7374731-4292323,04-30-22,Amazon,Amazon.in,Set,788,KARNATAKA
406-9599371-7072353,04-30-22,Amazon,Amazon.in,Set,1149,MAHARASHTRA
408-6297808-3491569,04-30-22,Amazon,Amazon.in,Set,1112,KARNATAKA
407-3533608-1886715,04-30-22,Amazon,Amazon.in,kurta,685,MAHARASHTRA
408-2398227-7807552,04-30-22,Amazon,Amazon.in,Set,759,KARNATAKA
406-6562231-1005110,04-30-22,Amazon,Amazon.in,Set,582,DELHI
408-8369778-8012338,04-30-22,Merchant,Amazon.in,kurta,280,KARNATAKA
407-8906792-3067563,04-30-22,Amazon,Amazon.in,Set,922,TRIPURA
406-8952281-3638762,04-30-22,Amazon,Amazon.in,Top,432,KERALA
403-5744417-7365969,04-30-22,Amazon,Amazon.in,kurta,458,UTTAR PRADESH
171-4772311-4657103,04-30-22,Merchant,Amazon.in,Set,722.86,Gujarat
402-3015366-6946700,04-30-22,Amazon,Amazon.in,kurta,376,KARNATAKA
405-6082314-2764324,04-30-22,Amazon,Amazon.in,kurta,329,KARNATAKA
404-6334429-8355529,04-30-22,Merchant,Amazon.in,Set,1115,TELANGANA
406-8970690-5821128,04-30-22,Amazon,Amazon.in,kurta,368,MADHYA PRADESH
404-6186683-4267560,04-30-22,Amazon,Amazon.in,kurta,568,KARNATAKA
408-7115292-8677123,04-30-22,Amazon,Amazon.in,Set,788,MADHYA PRADESH
405-7007164-2814769,04-30-22,Amazon,Amazon.in,kurta,311,KARNATAKA
171-9781886-4517125,04-30-22,Amazon,Amazon.in,Set,478,MAHARASHTRA
171-4844170-5617164,04-30-22,Amazon,Amazon.in,kurta,376,MAHARASHTRA
406-1213742-7260349,04-30-22,Amazon,Amazon.in,Set,1432,TAMIL NADU
405-4558544-7448349,04-30-22,Amazon,Amazon.in,kurta,499,TRIPURA
408-5222681-8599527,04-30-22,Amazon,Amazon.in,Set,1186,HIMACHAL PRADESH
404-3908507-9632358,04-30-22,Amazon,Amazon.in,kurta,471,HARYANA
406-8618066-7209928,04-30-22,Amazon,Amazon.in,Set,788,Gujarat
408-2552728-8217136,04-30-22,Amazon,Amazon.in,kurta,399,WEST BENGAL
404-2417347-9633938,04-30-22,Merchant,Amazon.in,kurta,499,WEST BENGAL
406-7370859-8167524,04-30-22,Amazon,Amazon.in,kurta,487,CHHATTISGARH
406-7370859-8167524,04-30-22,Amazon,Amazon.in,kurta,368,CHHATTISGARH
408-0427509-8409960,04-30-22,Amazon,Amazon.in,Set,1099,UTTAR PRADESH
408-5956738-7480347,04-30-22,Amazon,Amazon.in,Set,,WEST BENGAL
403-8059355-5233928,04-30-22,Amazon,Amazon.in,Set,824,HARYANA
407-1450322-3656343,04-30-22,Merchant,Amazon.in,kurta,458,TRIPURA
408-2838196-8468356,04-30-22,Amazon,Amazon.in,kurta,,KERALA
403-5897087-6057916,04-30-22,Merchant,Amazon.in,kurta,329,KERALA
403-3063667-9668367,04-30-22,Amazon,Amazon.in,kurta,376,KERALA
407-9068980-0519517,04-30-22,Merchant,Amazon.in,Set,491.43,HARYANA
403-6574556-1329104,04-30-22,Merchant,Amazon.in,kurta,399,RAJASTHAN
407-0005757-3281121,04-30-22,Amazon,Amazon.in,kurta,459,KARNATAKA
402-7037716-9456300,04-30-22,Amazon,Amazon.in,Set,1112,MAHARASHTRA
403-6907642-9162700,04-30-22,Merchant,Amazon.in,Set,759,HARYANA
406-9093405-4105951,04-30-22,Merchant,Amazon.in,Set,613,UTTAR PRADESH
171-5452338-0120319,04-30-22,Amazon,Amazon.in,Set,684,MADHYA PRADESH
403-0632972-0395504,04-30-22,Amazon,Amazon.in,Top,487,DELHI
403-0632972-0395504,04-30-22,Amazon,Amazon.in,Set,653,DELHI
406-7315579-0029125,04-30-22,Amazon,Amazon.in,kurta,362,BIHAR
407-4626631-6735557,04-30-22,Amazon,Amazon.in,Set,696,JHARKHAND
171-4937589-2990741,04-30-22,Merchant,Amazon.in,Top,,MAHARASHTRA
408-6514205-9009132,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
407-4906269-5608340,04-30-22,Amazon,Amazon.in,Set,692,MADHYA PRADESH
403-8469910-7471515,04-30-22,Amazon,Amazon.in,kurta,568,MAHARASHTRA
406-2351885-6536363,04-30-22,Amazon,Amazon.in,Set,824,UTTAR PRADESH
408-2880568-9924335,04-30-22,Amazon,Amazon.in,Set,788,RAJASTHAN
171-0448076-6177169,04-30-22,Amazon,Amazon.in,Set,,MADHYA PRADESH
408-1329197-8563523,04-30-22,Amazon,Amazon.in,kurta,376,UTTAR PRADESH
171-5819619-6076323,04-30-22,Amazon,Amazon.in,Top,487,UTTAR PRADESH
408-8453136-4220333,04-30-22,Merchant,Amazon.in,kurta,300.95,KARNATAKA
408-8453136-4220333,04-30-22,Merchant,Amazon.in,kurta,266.67,KARNATAKA
407-7781251-2009134,04-30-22,Amazon,Amazon.in,Set,925,BIHAR
406-0881761-3829152,04-30-22,Amazon,Amazon.in,kurta,635,MAHARASHTRA
171-8169654-0282758,04-30-22,Amazon,Amazon.in,kurta,259,KERALA
407-4792111-0135512,04-30-22,Amazon,Amazon.in,Set,,JHARKHAND
403-7790316-3965142,04-30-22,Merchant,Amazon.in,kurta,432,KERALA
403-3018480-3727511,04-30-22,Amazon,Amazon.in,Set,449,TAMIL NADU
171-8197669-4514719,04-30-22,Merchant,Amazon.in,Western Dress,566,TELANGANA
171-8197669-4514719,04-30-22,Merchant,Amazon.in,Western Dress,885,TELANGANA
171-0836624-0565930,04-30-22,Amazon,Amazon.in,Western Dress,721,TELANGANA
404-2251624-2563520,04-30-22,Merchant,Amazon.in,Set,888,ANDHRA PRADESH
402-4809412-0843557,04-30-22,Merchant,Amazon.in,Set,599,MAHARASHTRA
405-0010015-4883533,04-30-22,Merchant,Amazon.in,Set,833,JHARKHAND
407-4031239-2645940,04-30-22,Amazon,Amazon.in,kurta,499,WEST BENGAL
404-0421234-0915563,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
406-5667481-9041162,04-30-22,Amazon,Amazon.in,Set,737,RAJASTHAN
408-5555656-3236357,04-30-22,Amazon,Amazon.in,Set,1112,MAHARASHTRA
404-4589791-2786708,04-30-22,Amazon,Amazon.in,Set,999,TELANGANA
403-2767472-6078763,04-30-22,Amazon,Amazon.in,kurta,399,TAMIL NADU
171-5080344-2642762,04-30-22,Amazon,Amazon.in,kurta,375,TAMIL NADU
407-0481881-2040338,04-30-22,Merchant,Amazon.in,kurta,375,KARNATAKA
407-0754626-8489962,04-30-22,Amazon,Amazon.in,Western Dress,625,KARNATAKA
171-9911915-2972305,04-30-22,Amazon,Amazon.in,kurta,,TAMIL NADU
402-9432533-7479564,04-30-22,Amazon,Amazon.in,Set,626,TAMIL NADU
407-6091750-4052349,04-30-22,Amazon,Amazon.in,Set,788,WEST BENGAL
407-2970552-6916329,04-30-22,Amazon,Amazon.in,kurta,435,KARNATAKA
404-0320130-2175570,04-30-22,Amazon,Amazon.in,Western Dress,825,MAHARASHTRA
407-8491386-7513905,04-30-22,Merchant,Amazon.in,kurta,549,WEST BENGAL
402-2340256-8452344,04-30-22,Merchant,Amazon.in,Western Dress,771,ANDHRA PRADESH
404-4388660-6585119,04-30-22,Amazon,Amazon.in,Set,1186,TELANGANA
402-7129551-3020368,04-30-22,Amazon,Amazon.in,Western Dress,690,MAHARASHTRA
404-8195158-0485119,04-30-22,Amazon,Amazon.in,Set,,TELANGANA
405-3573479-2335568,04-30-22,Merchant,Amazon.in,Set,759,UTTAR PRADESH
406-9301872-7024303,04-30-22,Amazon,Amazon.in,Set,635,TELANGANA
407-6622658-9113933,04-30-22,Merchant,Amazon.in,Set,1199,RAJASTHAN
404-0988705-4509952,04-30-22,Amazon,Amazon.in,Set,597,RAJASTHAN
408-1488767-6233131,04-30-22,Amazon,Amazon.in,Western Dress,744,KARNATAKA
408-7793080-5013131,04-30-22,Amazon,Amazon.in,Top,540,PUNJAB
407-9889269-9425948,04-30-22,Amazon,Amazon.in,kurta,,TELANGANA
407-8264638-7712330,04-30-22,Amazon,Amazon.in,Western Dress,744,ODISHA
407-9387918-0381160,04-30-22,Amazon,Amazon.in,Set,523,KARNATAKA
408-5393823-3123507,04-30-22,Merchant,Amazon.in,kurta,0,TAMIL NADU
408-6355041-7822721,04-30-22,Amazon,Amazon.in,Top,588,KARNATAKA
403-8633675-1564338,04-30-22,Amazon,Amazon.in,kurta,376,WEST BENGAL
406-6226473-6333942,04-30-22,Amazon,Amazon.in,Top,545,Gujarat
404-0245790-3993938,04-30-22,Amazon,Amazon.in,Set,631,HARYANA
405-1672370-8030709,04-30-22,Amazon,Amazon.in,Set,759,ODISHA
405-2393676-7607555,04-30-22,Amazon,Amazon.in,kurta,399,DELHI
406-1847114-6341968,04-30-22,Amazon,Amazon.in,Western Dress,472,UTTAR PRADESH
406-8755475-2541930,04-30-22,Amazon,Amazon.in,Set,,TELANGANA
406-0228802-0388320,04-30-22,Amazon,Amazon.in,Set,1099,HARYANA
403-7731653-2524344,04-30-22,Amazon,Amazon.in,kurta,376,MAHARASHTRA
408-7711172-2517114,04-30-22,Amazon,Amazon.in,kurta,399,KERALA
408-8136826-7727557,04-30-22,Amazon,Amazon.in,Top,518,PUNJAB
408-5278589-7250768,04-30-22,Amazon,Amazon.in,kurta,,KERALA
404-6841683-9125139,04-30-22,Merchant,Amazon.in,Western Dress,885,MAHARASHTRA
406-2195259-9860347,04-30-22,Amazon,Amazon.in,Set,1388,UTTAR PRADESH
402-9132633-0616347,04-30-22,Amazon,Amazon.in,Set,909,TAMIL NADU
402-9132633-0616347,04-30-22,Amazon,Amazon.in,Set,1299,TAMIL NADU
171-5977193-3394716,04-30-22,Merchant,Amazon.in,kurta,316,TELANGANA
404-6670574-3595532,04-30-22,Amazon,Amazon.in,Western Dress,744,TELANGANA
407-1155185-7490706,04-30-22,Amazon,Amazon.in,kurta,487,KARNATAKA
407-7237302-6113116,04-30-22,Amazon,Amazon.in,Top,,TAMIL NADU
404-1507470-1747526,04-30-22,Amazon,Amazon.in,Set,635,KERALA
405-3848499-2762701,04-30-22,Merchant,Amazon.in,Set,751,CHHATTISGARH
403-7109129-1137901,04-30-22,Amazon,Amazon.in,kurta,,WEST BENGAL
171-2995842-6829951,04-30-22,Merchant,Amazon.in,Set,824,UTTAR PRADESH
404-8447033-1025911,04-30-22,Amazon,Amazon.in,kurta,495,Gujarat
405-5181514-3737165,04-30-22,Amazon,Amazon.in,Set,654,MAHARASHTRA
408-6706673-8229140,04-30-22,Merchant,Amazon.in,kurta,0,KARNATAKA
407-2189275-1036325,04-30-22,Merchant,Amazon.in,Top,599,Gujarat
407-2189275-1036325,04-30-22,Merchant,Amazon.in,Top,523,Gujarat
407-2189275-1036325,04-30-22,Merchant,Amazon.in,Top,625,Gujarat
402-8043456-5025169,04-30-22,Amazon,Amazon.in,Set,736,HARYANA
408-1088525-0437127,04-30-22,Merchant,Amazon.in,kurta,0,KARNATAKA
404-7992542-0673954,04-30-22,Amazon,Amazon.in,kurta,499,TELANGANA
405-0583775-1791522,04-30-22,Merchant,Amazon.in,kurta,487,ASSAM
406-3190857-9461900,04-30-22,Amazon,Amazon.in,kurta,579,MAHARASHTRA
405-6912504-9586703,04-30-22,Amazon,Amazon.in,Set,,DELHI
403-5537805-6140340,04-30-22,Amazon,Amazon.in,kurta,531,TELANGANA
405-1219156-3358703,04-30-22,Amazon,Amazon.in,Western Dress,825,Goa
403-8768136-7946758,04-30-22,Amazon,Amazon.in,Set,680,RAJASTHAN
405-2716171-7705963,04-30-22,Amazon,Amazon.in,kurta,291,ASSAM
407-8078759-6933143,04-30-22,Amazon,Amazon.in,Top,625,Gujarat
405-4593905-2637118,04-30-22,Merchant,Amazon.in,Set,715,MAHARASHTRA
407-8320605-9204320,04-30-22,Merchant,Amazon.in,kurta,725,MAHARASHTRA
402-7996190-8950735,04-30-22,Amazon,Amazon.in,Western Dress,825,Gujarat
406-8187641-0481911,04-30-22,Amazon,Amazon.in,kurta,311,UTTAR PRADESH
171-9701484-5977115,04-30-22,Merchant,Amazon.in,Set,792,MAHARASHTRA
408-0047374-7401172,04-30-22,Amazon,Amazon.in,Set,,HARYANA
404-5731786-9838717,04-30-22,Amazon,Amazon.in,kurta,399,KARNATAKA
407-3577898-9942752,04-30-22,Amazon,Amazon.in,kurta,487,KARNATAKA
404-8306294-1981150,04-30-22,Amazon,Amazon.in,Set,666,KERALA
171-2094587-1273947,04-30-22,Amazon,Amazon.in,Set,654,UTTAR PRADESH
406-5613958-6840356,04-30-22,Merchant,Amazon.in,Set,1213,TAMIL NADU
404-4645748-5391534,04-30-22,Amazon,Amazon.in,Set,563,KERALA
408-2735128-3144345,04-30-22,Amazon,Amazon.in,kurta,0,MAHARASHTRA
405-6354126-8186713,04-30-22,Amazon,Amazon.in,Western Dress,,TELANGANA
171-6761782-3837126,04-30-22,Amazon,Amazon.in,kurta,,MAHARASHTRA
171-2071772-8065102,04-30-22,Merchant,Amazon.in,kurta,690.48,MAHARASHTRA
408-2125543-5222739,04-30-22,Amazon,Amazon.in,kurta,329,TELANGANA
402-8591840-5169926,04-30-22,Amazon,Amazon.in,kurta,533,MAHARASHTRA
408-7115257-5917968,04-30-22,Amazon,Amazon.in,kurta,,KARNATAKA
404-6421768-3975553,04-30-22,Amazon,Amazon.in,kurta,452,TAMIL NADU
406-0664214-0565901,04-30-22,Amazon,Amazon.in,Set,1115,Gujarat
406-6654356-1406743,04-30-22,Amazon,Amazon.in,kurta,399,MAHARASHTRA
171-0397179-0653959,04-30-22,Amazon,Amazon.in,Set,1115,HARYANA
403-8830011-0847518,04-30-22,Amazon,Amazon.in,Set,659,WEST BENGAL
171-9505168-0172361,04-30-22,Amazon,Amazon.in,Set,626,KARNATAKA
171-6511210-8329166,04-30-22,Amazon,Amazon.in,Top,329,Gujarat
406-2208895-0303502,04-30-22,Amazon,Amazon.in,Set,,Gujarat
408-5474125-0153929,04-30-22,Amazon,Amazon.in,Set,759,HARYANA
408-0219673-0623574,04-30-22,Amazon,Amazon.in,Set,0,KERALA
402-6318341-1729152,04-30-22,Merchant,Amazon.in,Set,545,TAMIL NADU
408-1010359-0815503,04-30-22,Amazon,Amazon.in,kurta,487,KARNATAKA
402-5065187-7484301,04-30-22,Amazon,Amazon.in,kurta,487,KARNATAKA
402-5065187-7484301,04-30-22,Amazon,Amazon.in,kurta,376,KARNATAKA
402-3150075-8477926,04-30-22,Merchant,Amazon.in,Set,560,CHANDIGARH
407-0406998-2615533,04-30-22,Amazon,Amazon.in,Western Dress,744,JHARKHAND
407-2583159-9167501,04-30-22,Amazon,Amazon.in,Western Dress,744,TAMIL NADU
402-8752065-8055526,04-30-22,Merchant,Amazon.in,kurta,329,HARYANA
403-4453945-9989966,04-30-22,Amazon,Amazon.in,kurta,353,WEST BENGAL
171-4171023-0313136,04-30-22,Merchant,Amazon.in,Set,722.86,MAHARASHTRA
171-5855001-3357965,04-30-22,Amazon,Amazon.in,Set,597,KERALA
406-9999540-4771563,04-30-22,Amazon,Amazon.in,Set,788,MAHARASHTRA
405-2241700-0331512,04-30-22,Merchant,Amazon.in,kurta,318,MAHARASHTRA
408-9061328-8123531,04-30-22,Amazon,Amazon.in,kurta,399,ANDHRA PRADESH
406-9220690-6384306,04-30-22,Amazon,Amazon.in,Set,1648,BIHAR
402-0290754-3190708,04-30-22,Amazon,Amazon.in,kurta,353,TAMIL NADU
408-6125977-4183535,04-30-22,Merchant,Amazon.in,Top,423,BIHAR
406-3375690-7207555,04-30-22,Amazon,Amazon.in,kurta,511,TAMIL NADU
406-0045493-6274778,04-30-22,Merchant,Amazon.in,Set,825,TAMIL NADU
